MUNICIPIO;QUANTIDADE
521120 Itapuranga;282
521130 Itarumã;91
521140 Itauçu;90
521150 Itumbiara;1830
521160 Ivolândia;58
521170 Jandaia;75
521180 Jaraguá;414
521190 Jataí;1389
521200 Jaupaci;39
521205 Jesúpolis;38
521210 Joviânia;81
521220 Jussara;219
521225 Lagoa Santa;26
521230 Leopoldo de Bulhões;72
521250 Luziânia;1514
521260 Mairipotaba;32
521270 Mambaí;114
521280 Mara Rosa;119
521290 Marzagão;42
521295 Matrinchã;54
521300 Maurilândia;109
521305 Mimoso de Goiás;35
521308 Minaçu;371
521310 Mineiros;777
521340 Moiporá;35
521350 Monte Alegre de Goiás;83
521370 Montes Claros de Goiás;127
521375 Montividiu;116
521377 Montividiu do Norte;49
521380 Morrinhos;646
521385 Morro Agudo de Goiás;34
521390 Mossâmedes;73
521400 Mozarlândia;164
521405 Mundo Novo;119
521410 Mutunópolis;50
521440 Nazário;98
521450 Nerópolis;321
521460 Niquelândia;453
521470 Nova América;48
521480 Nova Aurora;36
521483 Nova Crixás;110
521486 Nova Glória;58
521487 Nova Iguaçu de Goiás;28
521490 Nova Roma;47
521500 Nova Veneza;78
521520 Novo Brasil;61
521523 Novo Gama;409
521525 Novo Planalto;36
521530 Orizona;189
521540 Ouro Verde de Goiás;58
521550 Ouvidor;76
521560 Padre Bernardo;277
521565 Palestina de Goiás;44
521570 Palmeiras de Goiás;238
521580 Palmelo;95
521590 Palminópolis;74
521600 Panamá;39
521630 Paranaiguara;116
521640 Paraúna;145
521645 Perolândia;59
521680 Petrolina de Goiás;103
521690 Pilar de Goiás;38
521710 Piracanjuba;315
521720 Piranhas;126
521730 Pirenópolis;347
521740 Pires do Rio;347
521760 Planaltina;705
521770 Pontalina;189
521800 Porangatu;552
521805 Porteirão;58
521810 Portelândia;48
521830 Posse;432
521839 Professor Jamil;55
521850 Quirinópolis;648
521860 Rialma;114
521870 Rianápolis;42
521878 Rio Quente;82
521880 Rio Verde;3126
521890 Rubiataba;269
521900 Sanclerlândia;94
521910 Santa Bárbara de Goiás;67
521920 Santa Cruz de Goiás;54
521925 Santa Fé de Goiás;69
521930 Santa Helena de Goiás;920
521935 Santa Isabel;48
521940 Santa Rita do Araguaia;53
521945 Santa Rita do Novo Destino;41
521950 Santa Rosa de Goiás;52
521960 Santa Tereza de Goiás;50
521970 Santa Terezinha de Goiás;88
521971 Santo Antônio da Barra;67
521973 Santo Antônio de Goiás;77
521975 Santo Antônio do Descoberto;503
521980 São Domingos;109
521990 São Francisco de Goiás;61
522000 São João d'Aliança;124
522005 São João da Paraúna;31
522010 São Luís de Montes Belos;468
522015 São Luíz do Norte;62
522020 São Miguel do Araguaia;287
522026 São Miguel do Passa Quatro;49
522028 São Patrício;25
522040 São Simão;358
522045 Senador Canedo;1050
522050 Serranópolis;73
522060 Silvânia;221
522068 Simolândia;71
522070 Sítio d'Abadia;51
522100 Taquaral de Goiás;48
522108 Teresina de Goiás;53
522119 Terezópolis de Goiás;61
522130 Três Ranchos;62
522140 Trindade;1059
522145 Trombas;51
522150 Turvânia;87
522155 Turvelândia;81
522157 Uirapuru;47
522160 Uruaçu;451
522170 Uruana;138
522180 Urutaí;46
522185 Valparaíso de Goiás;1248
522190 Varjão;38
522200 Vianópolis;132
522205 Vicentinópolis;84
522220 Vila Boa;74
522230 Vila Propício;77
530010 Brasília;62737
Total;3032653
 ;
