MUNICIPIO;QUANTIDADE
420243 Bocaina do Sul;56
420250 Bom Jardim da Serra;65
420253 Bom Jesus;37
420257 Bom Jesus do Oeste;31
420260 Bom Retiro;118
420245 Bombinhas;240
420270 Botuverá;54
420280 Braço do Norte;543
420285 Braço do Trombudo;34
420287 Brunópolis;38
420290 Brusque;1604
420300 Caçador;890
420310 Caibi;106
420315 Calmon;44
420320 Camboriú;639
420330 Campo Alegre;152
420340 Campo Belo do Sul;80
420350 Campo Erê;165
420360 Campos Novos;430
420370 Canelinha;98
420380 Canoinhas;735
420325 Capão Alto;35
420390 Capinzal;191
420395 Capivari de Baixo;183
420400 Catanduvas;107
420410 Caxambu do Sul;89
420415 Celso Ramos;31
420417 Cerro Negro;35
420419 Chapadão do Lageado;42
420420 Chapecó;4774
420425 Cocal do Sul;270
420430 Concórdia;1539
420435 Cordilheira Alta;40
420440 Coronel Freitas;107
420445 Coronel Martins;27
420455 Correia Pinto;137
420450 Corupá;191
420460 Criciúma;3912
420470 Cunha Porã;166
420475 Cunhataí;26
420480 Curitibanos;850
420490 Descanso;115
420500 Dionísio Cerqueira;273
420510 Dona Emma;40
420515 Doutor Pedrinho;31
420517 Entre Rios;45
420519 Ermo;34
420520 Erval Velho;45
420530 Faxinal dos Guedes;148
420535 Flor do Sertão;27
420540 Florianópolis;13538
420543 Formosa do Sul;31
420545 Forquilhinha;209
420550 Fraiburgo;422
420555 Frei Rogério;27
420560 Galvão;52
420570 Garopaba;350
420580 Garuva;165
420590 Gaspar;562
420600 Governador Celso Ramos;173
420610 Grão Pará;63
420620 Gravatal;110
420630 Guabiruba;132
420640 Guaraciaba;138
420650 Guaramirim;403
420660 Guarujá do Sul;81
420665 Guatambú;49
420670 Herval d'Oeste;209
420675 Ibiam;24
420680 Ibicaré;50
420690 Ibirama;492
420700 Içara;604
420710 Ilhota;89
420720 Imaruí;107
420730 Imbituba;537
420740 Imbuia;68
420750 Indaial;734
420757 Iomerê;49
420760 Ipira;72
420765 Iporã do Oeste;139
420768 Ipuaçu;91
420770 Ipumirim;80
420775 Iraceminha;58
420780 Irani;135
420785 Irati;35
420790 Irineópolis;94
420800 Itá;113
420810 Itaiópolis;290
420820 Itajaí;5754
420830 Itapema;680
420840 Itapiranga;161
420845 Itapoá;226
420850 Ituporanga;464
420860 Jaborá;62
420870 Jacinto Machado;114
420880 Jaguaruna;226
420890 Jaraguá do Sul;3094
420895 Jardinópolis;31
420900 Joaçaba;1227
420910 Joinville;12265
420915 José Boiteux;93
420917 Jupiá;36
420920 Lacerdópolis;20
420930 Lages;3013
420940 Laguna;464
420945 Lajeado Grande;27
420950 Laurentino;45
420960 Lauro Muller;224
420970 Lebon Régis;98
420980 Leoberto Leal;37
420985 Lindóia do Sul;62
420990 Lontras;98
421000 Luiz Alves;195
421003 Luzerna;114
421005 Macieira;28
421010 Mafra;996
421020 Major Gercino;44
421030 Major Vieira;83
421040 Maracajá;46
421050 Maravilha;475
421055 Marema;29
421060 Massaranduba;214
421070 Matos Costa;57
421080 Meleiro;113
421085 Mirim Doce;24
421090 Modelo;70
421100 Mondaí;155
421105 Monte Carlo;74
421110 Monte Castelo;95
421120 Morro da Fumaça;229
421125 Morro Grande;33
421130 Navegantes;478
421140 Nova Erechim;74
421145 Nova Itaberaba;48
421150 Nova Trento;201
421160 Nova Veneza;197
421165 Novo Horizonte;26
421170 Orleans;294
421175 Otacílio Costa;180
421180 Ouro;54
421185 Ouro Verde;30
421187 Paial;36
421189 Painel;34
421190 Palhoça;1511
421200 Palma Sola;142
421205 Palmeira;36
421210 Palmitos;233
421220 Papanduva;201
421223 Paraíso;52
421225 Passo de Torres;70
421227 Passos Maia;48
421230 Paulo Lopes;76
421240 Pedras Grandes;37
421250 Penha;232
421260 Peritiba;54
421265 Pescaria Brava;84
421270 Petrolândia;65
421290 Pinhalzinho;298
421300 Pinheiro Preto;35
421310 Piratuba;72
421315 Planalto Alegre;40
421320 Pomerode;405
421330 Ponte Alta;54
421335 Ponte Alta do Norte;26
421340 Ponte Serrada;137
421350 Porto Belo;227
421360 Porto União;617
421370 Pouso Redondo;178
421380 Praia Grande;150
421390 Presidente Castello Branco;26
421400 Presidente Getúlio;189
421410 Presidente Nereu;29
421415 Princesa;30
421420 Quilombo;173
421430 Rancho Queimado;44
421440 Rio das Antas;53
421450 Rio do Campo;72
421460 Rio do Oeste;54
421480 Rio do Sul;1101
421470 Rio dos Cedros;108
421490 Rio Fortuna;89
421500 Rio Negrinho;358
421505 Rio Rufino;35
421507 Riqueza;49
421510 Rodeio;103
421520 Romelândia;53
421530 Salete;91
421535 Saltinho;33
421540 Salto Veloso;51
421545 Sangão;80
421550 Santa Cecília;176
421555 Santa Helena;34
421560 Santa Rosa de Lima;32
421565 Santa Rosa do Sul;80
421567 Santa Terezinha;62
421568 Santa Terezinha do Progresso;39
421569 Santiago do Sul;20
421570 Santo Amaro da Imperatriz;328
421580 São Bento do Sul;1007
421575 São Bernardino;27
421590 São Bonifácio;59
421600 São Carlos;136
421605 São Cristovão do Sul;41
421610 São Domingos;109
421620 São Francisco do Sul;482
421630 São João Batista;272
421635 São João do Itaperiú;57
421625 São João do Oeste;75
421640 São João do Sul;61
421650 São Joaquim;354
421660 São José;3262
421670 São José do Cedro;182
421680 São José do Cerrito;59
421690 São Lourenço do Oeste;298
421700 São Ludgero;86
421710 São Martinho;54
421715 São Miguel da Boa Vista;24
421720 São Miguel do Oeste;922
421725 São Pedro de Alcântara;176
421730 Saudades;90
421740 Schroeder;118
421750 Seara;201
421755 Serra Alta;32
421760 Siderópolis;131
421770 Sombrio;323
421775 Sul Brasil;29
421780 Taió;170
421790 Tangará;124
421795 Tigrinhos;32
421800 Tijucas;502
421810 Timbé do Sul;81
421820 Timbó;536
421825 Timbó Grande;56
421830 Três Barras;283
421835 Treviso;60
421840 Treze de Maio;94
421850 Treze Tílias;61
421860 Trombudo Central;124
421870 Tubarão;2262
421875 Tunápolis;89
421880 Turvo;138
421885 União do Oeste;30
421890 Urubici;103
421895 Urupema;28
421900 Urussanga;278
421910 Vargeão;49
421915 Vargem;33
421917 Vargem Bonita;51
421920 Vidal Ramos;76
421930 Videira;755
421935 Vitor Meireles;51
421940 Witmarsum;63
421950 Xanxerê;1040
421960 Xavantina;48
421970 Xaxim;298
421985 Zortéa;26
430003 Aceguá;67
430005 Água Santa;81
430010 Agudo;141
430020 Ajuricaba;127
430030 Alecrim;87
430040 Alegrete;1138
430045 Alegria;61
430047 Almirante Tamandaré do Sul;36
430050 Alpestre;92
430055 Alto Alegre;31
430057 Alto Feliz;41
430060 Alvorada;1185
430063 Amaral Ferrador;43
430064 Ametista do Sul;84
430066 André da Rocha;33
430070 Anta Gorda;90
430080 Antônio Prado;232
430085 Arambaré;56
430087 Araricá;97
430090 Aratiba;93
430100 Arroio do Meio;377
430107 Arroio do Padre;66
430105 Arroio do Sal;149
430120 Arroio do Tigre;186
430110 Arroio dos Ratos;136
430130 Arroio Grande;174
430140 Arvorezinha;122
430150 Augusto Pestana;117
430155 Áurea;40
430160 Bagé;1450
430163 Balneário Pinhal;249
430165 Barão;78
430170 Barão de Cotegipe;69
430175 Barão do Triunfo;40
430185 Barra do Guarita;29
430187 Barra do Quaraí;59
430190 Barra do Ribeiro;119
430192 Barra do Rio Azul;28
430195 Barra Funda;37
430180 Barracão;63
430200 Barros Cassal;100
430205 Benjamin Constant do Sul;46
430210 Bento Gonçalves;1475
430215 Boa Vista das Missões;38
430220 Boa Vista do Buricá;110
430222 Boa Vista do Cadeado;47
430223 Boa Vista do Incra;27
430225 Boa Vista do Sul;20
430230 Bom Jesus;129
430235 Bom Princípio;142
430237 Bom Progresso;30
430240 Bom Retiro do Sul;152
430245 Boqueirão do Leão;91
430250 Bossoroca;74
430258 Bozano;37
430260 Braga;42
430265 Brochier;53
430270 Butiá;209
430280 Caçapava do Sul;309
430290 Cacequi;153
430300 Cachoeira do Sul;1528
430310 Cachoeirinha;1437
430320 Cacique Doble;78
430330 Caibaté;81
430340 Caiçara;71
430350 Camaquã;878
430355 Camargo;42
430360 Cambará do Sul;90
430367 Campestre da Serra;33
430370 Campina das Missões;113
430380 Campinas do Sul;74
430390 Campo Bom;832
430400 Campo Novo;65
430410 Campos Borges;52
430420 Candelária;315
430430 Cândido Godói;107
430435 Candiota;108
430440 Canela;425
430450 Canguçu;355
430460 Canoas;6035
430461 Canudos do Vale;31
430462 Capão Bonito do Sul;36
430463 Capão da Canoa;875
430465 Capão do Cipó;34
430466 Capão do Leão;163
430468 Capela de Santana;112
430469 Capitão;34
430467 Capivari do Sul;58
430471 Caraá;65
430470 Carazinho;890
430480 Carlos Barbosa;308
430485 Carlos Gomes;23
430490 Casca;145
430495 Caseiros;34
430500 Catuípe;93
430510 Caxias do Sul;8322
430511 Centenário;29
430512 Cerrito;30
430513 Cerro Branco;69
430515 Cerro Grande;29
430517 Cerro Grande do Sul;82
430520 Cerro Largo;181
430530 Chapada;122
430535 Charqueadas;465
430537 Charrua;38
430540 Chiapetta;65
430543 Chuí;69
430544 Chuvisca;40
430545 Cidreira;118
430550 Ciríaco;66
430558 Colinas;40
430560 Colorado;58
430570 Condor;71
430580 Constantina;121
430583 Coqueiro Baixo;23
430585 Coqueiros do Sul;34
430587 Coronel Barros;28
430590 Coronel Bicaco;96
430593 Coronel Pilar;14
430595 Cotiporã;32
430597 Coxilha;46
430600 Crissiumal;196
430605 Cristal;83
430607 Cristal do Sul;34
430610 Cruz Alta;1177
430613 Cruzaltense;31
430620 Cruzeiro do Sul;132
430630 David Canabarro;97
430632 Derrubadas;36
430635 Dezesseis de Novembro;28
430637 Dilermando de Aguiar;37
430640 Dois Irmãos;414
430642 Dois Irmãos das Missões;31
430645 Dois Lajeados;57
430650 Dom Feliciano;99
430660 Dom Pedrito;443
430655 Dom Pedro de Alcântara;44
430670 Dona Francisca;32
430673 Doutor Maurício Cardoso;60
430675 Doutor Ricardo;30
430676 Eldorado do Sul;204
430680 Encantado;424
430690 Encruzilhada do Sul;227
430692 Engenho Velho;35
430695 Entre Rios do Sul;38
430693 Entre-Ijuís;92
430697 Erebango;44
430700 Erechim;1841
430705 Ernestina;38
430720 Erval Grande;61
430730 Erval Seco;80
430740 Esmeralda;41
430745 Esperança do Sul;33
430750 Espumoso;195
430755 Estação;72
430760 Estância Velha;471
430770 Esteio;1241
430780 Estrela;849
430781 Estrela Velha;50
430783 Eugênio de Castro;30
430786 Fagundes Varela;28
430790 Farroupilha;777
430800 Faxinal do Soturno;478
430805 Faxinalzinho;28
430807 Fazenda Vilanova;50
430810 Feliz;206
430820 Flores da Cunha;295
430825 Floriano Peixoto;26
430830 Fontoura Xavier;108
430840 Formigueiro;55
430843 Forquetinha;39
430845 Fortaleza dos Valos;67
430850 Frederico Westphalen;503
430860 Garibaldi;293
430865 Garruchos;34
430870 Gaurama;80
430880 General Câmara;68
430885 Gentil;38
430890 Getúlio Vargas;229
430900 Giruá;358
430905 Glorinha;66
430910 Gramado;727
430912 Gramado dos Loureiros;44
430915 Gramado Xavier;39
430920 Gravataí;2671
430925 Guabiju;24
430930 Guaíba;645
430940 Guaporé;330
430950 Guarani das Missões;95
430955 Harmonia;45
430710 Herval;72
430957 Herveiras;29
430960 Horizontina;254
430965 Hulha Negra;44
430970 Humaitá;50
430975 Ibarama;36
430980 Ibiaçá;62
430990 Ibiraiaras;71
430995 Ibirapuitã;39
431000 Ibirubá;307
431010 Igrejinha;552
431020 Ijuí;2248
431030 Ilópolis;73
431033 Imbé;218
431036 Imigrante;42
431040 Independência;60
431041 Inhacorá;30
431043 Ipê;47
431046 Ipiranga do Sul;20
431050 Iraí;114
431053 Itaara;34
431055 Itacurubi;30
431057 Itapuca;26
431060 Itaqui;372
431065 Itati;35
431070 Itatiba do Sul;45
431075 Ivorá;28
431080 Ivoti;233
431085 Jaboticaba;109
431087 Jacuizinho;36
431090 Jacutinga;49
431100 Jaguarão;247
431110 Jaguari;111
431112 Jaquirana;41
431113 Jari;28
431115 Jóia;70
431120 Júlio de Castilhos;264
431123 Lagoa Bonita do Sul;30
431127 Lagoa dos Três Cantos;30
431130 Lagoa Vermelha;309
431125 Lagoão;46
431140 Lajeado;2351
431142 Lajeado do Bugre;30
431150 Lavras do Sul;74
431160 Liberato Salzano;57
431162 Lindolfo Collor;41
431164 Linha Nova;17
431171 Maçambará;42
431170 Machadinho;68
431173 Mampituba;37
431175 Manoel Viana;56
431177 Maquiné;56
431179 Maratá;49
431180 Marau;588
431190 Marcelino Ramos;75
431198 Mariana Pimentel;30
431200 Mariano Moro;33
431205 Marques de Souza;59
431210 Mata;59
431213 Mato Castelhano;29
431215 Mato Leitão;41
431217 Mato Queimado;28
431220 Maximiliano de Almeida;59
431225 Minas do Leão;70
431230 Miraguaí;43
431235 Montauri;23
431237 Monte Alegre dos Campos;33
431238 Monte Belo do Sul;30
431240 Montenegro;1540
431242 Mormaço;34
431244 Morrinhos do Sul;32
431245 Morro Redondo;45
431247 Morro Reuter;53
431250 Mostardas;117
431260 Muçum;87
431261 Muitos Capões;31
431262 Muliterno;31
431265 Não-Me-Toque;210
431267 Nicolau Vergueiro;30
431270 Nonoai;266
431275 Nova Alvorada;52
431280 Nova Araçá;51
431290 Nova Bassano;126
431295 Nova Boa Vista;36
431300 Nova Bréscia;47
431301 Nova Candelária;30
431303 Nova Esperança do Sul;36
431306 Nova Hartz;112
431308 Nova Pádua;13
431310 Nova Palma;103
431320 Nova Petrópolis;272
431330 Nova Prata;376
431333 Nova Ramada;29
431335 Nova Roma do Sul;28
431337 Nova Santa Rita;169
431349 Novo Barreiro;51
431339 Novo Cabrais;41
431340 Novo Hamburgo;4725
431342 Novo Machado;55
431344 Novo Tiradentes;26
431346 Novo Xingu;30
431350 Osório;682
431360 Paim Filho;72
431365 Palmares do Sul;126
431370 Palmeira das Missões;427
431380 Palmitinho;127
431390 Panambi;489
431395 Pantano Grande;58
431400 Paraí;96
431402 Paraíso do Sul;57
431403 Pareci Novo;39
431405 Parobé;427
431406 Passa Sete;47
431407 Passo do Sobrado;52
431410 Passo Fundo;5624
431413 Paulo Bento;25
431415 Paverama;51
431417 Pedras Altas;38
431420 Pedro Osório;84
431430 Pejuçara;66
431440 Pelotas;6467
431442 Picada Café;39
431445 Pinhal;24
431446 Pinhal da Serra;36
431447 Pinhal Grande;58
431449 Pinheirinho do Vale;41
431450 Pinheiro Machado;124
431454 Pinto Bandeira;17
431455 Pirapó;54
431460 Piratini;158
431470 Planalto;140
431475 Poço das Antas;27
431477 Pontão;36
431478 Ponte Preta;23
431480 Portão;289
431490 Porto Alegre;44116
431500 Porto Lucena;72
431505 Porto Mauá;34
431507 Porto Vera Cruz;15
431510 Porto Xavier;147
431513 Pouso Novo;25
431514 Presidente Lucena;18
431515 Progresso;119
431517 Protásio Alves;21
431520 Putinga;41
431530 Quaraí;235
431531 Quatro Irmãos;26
431532 Quevedos;41
431535 Quinze de Novembro;49
431540 Redentora;116
431545 Relvado;37
431550 Restinga Seca;124
431555 Rio dos Índios;30
431560 Rio Grande;2978
431570 Rio Pardo;544
431575 Riozinho;71
431580 Roca Sales;70
431590 Rodeio Bonito;98
431595 Rolador;28
431600 Rolante;237
431610 Ronda Alta;202
431620 Rondinha;67
431630 Roque Gonzales;72
431640 Rosário do Sul;565
431642 Sagrada Família;38
431643 Saldanha Marinho;55
431645 Salto do Jacuí;122
431647 Salvador das Missões;43
431650 Salvador do Sul;83
431660 Sananduva;280
431710 Sant'Ana do Livramento;977
431670 Santa Bárbara do Sul;117
431673 Santa Cecília do Sul;32
431675 Santa Clara do Sul;72
431680 Santa Cruz do Sul;2293
431697 Santa Margarida do Sul;34
431690 Santa Maria;5095
431695 Santa Maria do Herval;33
431720 Santa Rosa;1537
431725 Santa Tereza;19
431730 Santa Vitória do Palmar;257
431700 Santana da Boa Vista;49
431740 Santiago;845
431750 Santo Ângelo;1287
431760 Santo Antônio da Patrulha;445
431770 Santo Antônio das Missões;117
431755 Santo Antônio do Palma;26
431775 Santo Antônio do Planalto;25
431780 Santo Augusto;198
431790 Santo Cristo;131
431795 Santo Expedito do Sul;24
431800 São Borja;919
431805 São Domingos do Sul;32
431810 São Francisco de Assis;200
431820 São Francisco de Paula;158
431830 São Gabriel;1011
431840 São Jerônimo;166
431842 São João da Urtiga;40
431843 São João do Polêsine;48
431844 São Jorge;24
431845 São José das Missões;32
431846 São José do Herval;33
431848 São José do Hortêncio;31
431849 São José do Inhacorá;32
431850 São José do Norte;324
431860 São José do Ouro;127
431861 São José do Sul;38
431862 São José dos Ausentes;36
431870 São Leopoldo;1720
431880 São Lourenço do Sul;533
431890 São Luiz Gonzaga;454
431900 São Marcos;195
431910 São Martinho;92
431912 São Martinho da Serra;38
431915 São Miguel das Missões;104
431920 São Nicolau;74
431930 São Paulo das Missões;87
431935 São Pedro da Serra;27
431936 São Pedro das Missões;33
431937 São Pedro do Butiá;34
431940 São Pedro do Sul;213
431950 São Sebastião do Caí;277
431960 São Sepé;191
431970 São Valentim;40
431971 São Valentim do Sul;24
431973 São Valério do Sul;48
431975 São Vendelino;25
431980 São Vicente do Sul;77
431990 Sapiranga;531
432000 Sapucaia do Sul;1733
432010 Sarandi;252
432020 Seberi;166
432023 Sede Nova;44
432026 Segredo;73
432030 Selbach;59
432032 Senador Salgado Filho;32
432035 Sentinela do Sul;39
432040 Serafina Corrêa;251
432045 Sério;34
432050 Sertão;84
432055 Sertão Santana;56
432057 Sete de Setembro;26
432060 Severiano de Almeida;48
432065 Silveira Martins;26
432067 Sinimbu;125
432070 Sobradinho;187
432080 Soledade;445
432085 Tabaí;45
432090 Tapejara;531
432100 Tapera;130
432110 Tapes;132
432120 Taquara;617
432130 Taquari;324
432132 Taquaruçu do Sul;35
432135 Tavares;42
432140 Tenente Portela;631
432143 Terra de Areia;80
432145 Teutônia;465
432146 Tio Hugo;30
432147 Tiradentes do Sul;39
432149 Toropi;32
432150 Torres;760
432160 Tramandaí;883
432162 Travesseiro;19
432163 Três Arroios;46
432166 Três Cachoeiras;100
432170 Três Coroas;188
432180 Três de Maio;407
432183 Três Forquilhas;33
432185 Três Palmeiras;52
432190 Três Passos;492
432195 Trindade do Sul;74
432200 Triunfo;332
432210 Tucunduva;78
432215 Tunas;33
432218 Tupanci do Sul;22
432220 Tupanciretã;149
432225 Tupandi;47
432230 Tuparendi;106
432232 Turuçu;34
432234 Ubiretama;26
432235 União da Serra;22
432237 Unistalda;29
432240 Uruguaiana;1324
432250 Vacaria;676
432253 Vale do Sol;100
432254 Vale Real;40
432252 Vale Verde;28
432255 Vanini;28
432260 Venâncio Aires;855
432270 Vera Cruz;214
432280 Veranópolis;320
432285 Vespasiano Correa;22
432290 Viadutos;52
432300 Viamão;1051
432310 Vicente Dutra;33
432320 Victor Graeff;35
432330 Vila Flores;31
432335 Vila Lângaro;25
432340 Vila Maria;40
432345 Vila Nova do Sul;52
432350 Vista Alegre;31
432360 Vista Alegre do Prata;11
432370 Vista Gaúcha;27
432375 Vitória das Missões;28
432377 Westfalia;40
432380 Xangri-lá;115
500020 Água Clara;233
500025 Alcinópolis;80
500060 Amambai;538
500070 Anastácio;277
500080 Anaurilândia;176
500085 Angélica;160
500090 Antônio João;174
500100 Aparecida do Taboado;284
500110 Aquidauana;802
500124 Aral Moreira;179
500150 Bandeirantes;123
500190 Bataguassu;333
500200 Batayporã;124
500210 Bela Vista;239
500215 Bodoquena;135
500220 Bonito;305
500230 Brasilândia;175
500240 Caarapó;407
500260 Camapuã;221
500270 Campo Grande;17633
500280 Caracol;75
500290 Cassilândia;284
500295 Chapadão do Sul;440
500310 Corguinho;65
500315 Coronel Sapucaia;163
500320 Corumbá;1354
500325 Costa Rica;419
500330 Coxim;618
500345 Deodápolis;208
500348 Dois Irmãos do Buriti;165
500350 Douradina;83
500370 Dourados;4649
500375 Eldorado;153
500380 Fátima do Sul;381
500390 Figueirão;71
500400 Glória de Dourados;109
500410 Guia Lopes da Laguna;130
500430 Iguatemi;175
500440 Inocência;118
500450 Itaporã;296
500460 Itaquiraí;168
500470 Ivinhema;397
500480 Japorã;90
500490 Jaraguari;85
500500 Jardim;326
500510 Jateí;87
500515 Juti;100
500520 Ladário;354
500525 Laguna Carapã;136
500540 Maracaju;490
500560 Miranda;306
500568 Mundo Novo;170
500570 Naviraí;696
500580 Nioaque;185
500600 Nova Alvorada do Sul;233
500620 Nova Andradina;1043
500625 Novo Horizonte do Sul;81
500627 Paraíso das Águas;73
500630 Paranaíba;701
500635 Paranhos;174
500640 Pedro Gomes;97
500660 Ponta Porã;1339
500690 Porto Murtinho;184
500710 Ribas do Rio Pardo;208
500720 Rio Brilhante;410
500730 Rio Negro;86
500740 Rio Verde de Mato Grosso;296
500750 Rochedo;75
500755 Santa Rita do Pardo;134
500769 São Gabriel do Oeste;460
500780 Selvíria;90
500770 Sete Quedas;123
500790 Sidrolândia;500
500793 Sonora;232
500795 Tacuru;196
500797 Taquarussu;82
500800 Terenos;208
500830 Três Lagoas;2494
500840 Vicentina;100
510010 Acorizal;70
510020 Água Boa;413
510025 Alta Floresta;991
510030 Alto Araguaia;218
510035 Alto Boa Vista;75
510040 Alto Garças;94
510050 Alto Paraguai;89
510060 Alto Taquari;106
510080 Apiacás;100
510100 Araguaiana;88
510120 Araguainha;26
510125 Araputanga;148
510130 Arenápolis;131
510140 Aripuanã;279
510160 Barão de Melgaço;73
510170 Barra do Bugres;368
510180 Barra do Garças;1490
510185 Bom Jesus do Araguaia;81
510190 Brasnorte;257
510250 Cáceres;1373
510260 Campinápolis;154
510263 Campo Novo do Parecis;363
510267 Campo Verde;507
510268 Campos de Júlio;141
510269 Canabrava do Norte;71
510270 Canarana;414
510279 Carlinda;109
510285 Castanheira;86
510300 Chapada dos Guimarães;188
510305 Cláudia;152
510310 Cocalinho;90
510320 Colíder;759
510325 Colniza;241
510330 Comodoro;208
510335 Confresa;407
510336 Conquista D'Oeste;66
510337 Cotriguaçu;178
510340 Cuiabá;13534
510343 Curvelândia;59
510345 Denise;67
510350 Diamantino;343
510360 Dom Aquino;76
510370 Feliz Natal;150
510380 Figueirópolis D'Oeste;42
510385 Gaúcha do Norte;157
510390 General Carneiro;80
510395 Glória D'Oeste;54
510410 Guarantã do Norte;377
510420 Guiratinga;143
510450 Indiavaí;28
510452 Ipiranga do Norte;107
510454 Itanhangá;76
510455 Itaúba;90
510460 Itiquira;209
510480 Jaciara;353
510490 Jangada;88
510500 Jauru;125
510510 Juara;474
510515 Juína;760
510517 Juruena;118
510520 Juscimeira;167
510523 Lambari D'Oeste;67
510525 Lucas do Rio Verde;924
510530 Luciara;57
510558 Marcelândia;152
510560 Matupá;243
510562 Mirassol d'Oeste;227
510590 Nobres;191
510600 Nortelândia;88
510610 Nossa Senhora do Livramento;129
510615 Nova Bandeirantes;150
510620 Nova Brasilândia;60
510621 Nova Canaã do Norte;121
510880 Nova Guarita;61
510618 Nova Lacerda;77
510885 Nova Marilândia;60
510890 Nova Maringá;91
510895 Nova Monte Verde;95
510622 Nova Mutum;626
510617 Nova Nazaré;53
510623 Nova Olímpia;167
510619 Nova Santa Helena;44
510624 Nova Ubiratã;115
510625 Nova Xavantina;250
510627 Novo Horizonte do Norte;56
510626 Novo Mundo;91
510631 Novo Santo Antônio;44
510628 Novo São Joaquim;95
510629 Paranaíta;168
510630 Paranatinga;257
510637 Pedra Preta;194
510642 Peixoto de Azevedo;428
510645 Planalto da Serra;41
510650 Poconé;320
510665 Pontal do Araguaia;65
510670 Ponte Branca;59
510675 Pontes e Lacerda;535
510677 Porto Alegre do Norte;119
510680 Porto dos Gaúchos;106
510682 Porto Esperidião;115
510685 Porto Estrela;50
510700 Poxoréo;179
510704 Primavera do Leste;1251
510706 Querência;307
510715 Reserva do Cabaçal;43
510718 Ribeirão Cascalheira;135
510719 Ribeirãozinho;62
510720 Rio Branco;59
510757 Rondolândia;59
510760 Rondonópolis;3659
510770 Rosário Oeste;141
510775 Salto do Céu;57
510724 Santa Carmem;74
510774 Santa Cruz do Xingu;65
510776 Santa Rita do Trivelato;61
510777 Santa Terezinha;126
510726 Santo Afonso;47
510779 Santo Antônio do Leste;66
510780 Santo Antônio do Leverger;193
510785 São Félix do Araguaia;249
510729 São José do Povo;48
510730 São José do Rio Claro;208
510735 São José do Xingu;82
510710 São José dos Quatro Marcos;153
510740 São Pedro da Cipa;56
510787 Sapezal;281
510788 Serra Nova Dourada;30
510790 Sinop;3000
510792 Sorriso;1776
510794 Tabaporã;119
510795 Tangará da Serra;1533
510800 Tapurah;128
510805 Terra Nova do Norte;135
510810 Tesouro;41
510820 Torixoréu;75
510830 União do Sul;53
510835 Vale de São Domingos;52
510840 Várzea Grande;2554
510850 Vera;105
510550 Vila Bela da Santíssima Trindade;173
510860 Vila Rica;178
520005 Abadia de Goiás;101
520010 Abadiânia;242
520013 Acreúna;247
520015 Adelândia;33
520017 Água Fria de Goiás;67
520020 Água Limpa;31
520025 Águas Lindas de Goiás;897
520030 Alexânia;280
520050 Aloândia;41
520055 Alto Horizonte;144
520060 Alto Paraíso de Goiás;125
520080 Alvorada do Norte;153
520082 Amaralina;51
520085 Americano do Brasil;64
520090 Amorinópolis;62
520110 Anápolis;7017
520120 Anhanguera;16
520130 Anicuns;216
520140 Aparecida de Goiânia;6069
520145 Aparecida do Rio Doce;48
520150 Aporé;79
520160 Araçu;74
520170 Aragarças;179
520180 Aragoiânia;123
520215 Araguapaz;110
520235 Arenópolis;55
520250 Aruanã;88
520260 Aurilândia;51
520280 Avelinópolis;43
520310 Baliza;53
520320 Barro Alto;197
520330 Bela Vista de Goiás;373
520340 Bom Jardim de Goiás;110
520350 Bom Jesus de Goiás;237
520355 Bonfinópolis;84
520357 Bonópolis;58
520360 Brazabrantes;46
520380 Britânia;115
520390 Buriti Alegre;105
520393 Buriti de Goiás;44
520396 Buritinópolis;55
520400 Cabeceiras;96
520410 Cachoeira Alta;117
520420 Cachoeira de Goiás;45
520425 Cachoeira Dourada;115
520430 Caçu;196
520440 Caiapônia;133
520450 Caldas Novas;919
520455 Caldazinha;47
520460 Campestre de Goiás;46
520470 Campinorte;127
520480 Campo Alegre de Goiás;99
520485 Campo Limpo de Goiás;62
520490 Campos Belos;343
520495 Campos Verdes;55
520500 Carmo do Rio Verde;91
520505 Castelândia;58
520510 Catalão;1333
520520 Caturaí;72
520530 Cavalcante;112
520540 Ceres;829
520545 Cezarina;95
520547 Chapadão do Céu;137
520549 Cidade Ocidental;622
520551 Cocalzinho de Goiás;240
520552 Colinas do Sul;71
520570 Córrego do Ouro;41
520580 Corumbá de Goiás;140
520590 Corumbaíba;139
520620 Cristalina;548
520630 Cristianópolis;37
520640 Crixás;224
520650 Cromínia;99
520660 Cumari;37
520670 Damianópolis;76
520680 Damolândia;78
520690 Davinópolis;48
520710 Diorama;71
520830 Divinópolis de Goiás;69
520725 Doverlândia;108
520735 Edealina;90
520740 Edéia;168
520750 Estrela do Norte;54
520753 Faina;91
520760 Fazenda Nova;76
520780 Firminópolis;130
520790 Flores de Goiás;131
520800 Formosa;1302
520810 Formoso;74
520815 Gameleira de Goiás;67
520840 Goianápolis;140
520850 Goiandira;68
520860 Goianésia;773
520870 Goiânia;28759
520880 Goianira;372
520890 Goiás;378
520910 Goiatuba;532
520915 Gouvelândia;67
520920 Guapó;154
520929 Guaraíta;34
520940 Guarani de Goiás;47
520945 Guarinos;34
520960 Heitoraí;64
520970 Hidrolândia;196
520980 Hidrolina;67
520990 Iaciara;97
520993 Inaciolândia;99
520995 Indiara;184
521000 Inhumas;627
521010 Ipameri;473
521015 Ipiranga de Goiás;40
521020 Iporá;531
521030 Israelândia;40
521040 Itaberaí;446
521056 Itaguari;59
521060 Itaguaru;85
