MUNICIPIO;QUANTIDADE
420260 Bom Retiro;119
420245 Bombinhas;184
420270 Botuverá;47
420280 Braço do Norte;504
420285 Braço do Trombudo;39
420287 Brunópolis;40
420290 Brusque;1437
420300 Caçador;821
420310 Caibi;110
420315 Calmon;42
420320 Camboriú;525
420330 Campo Alegre;122
420340 Campo Belo do Sul;82
420350 Campo Erê;160
420360 Campos Novos;412
420370 Canelinha;101
420380 Canoinhas;738
420325 Capão Alto;29
420390 Capinzal;220
420395 Capivari de Baixo;171
420400 Catanduvas;99
420410 Caxambu do Sul;74
420415 Celso Ramos;30
420417 Cerro Negro;37
420419 Chapadão do Lageado;31
420420 Chapecó;4341
420425 Cocal do Sul;253
420430 Concórdia;1417
420435 Cordilheira Alta;35
420440 Coronel Freitas;103
420445 Coronel Martins;28
420455 Correia Pinto;129
420450 Corupá;193
420460 Criciúma;3602
420470 Cunha Porã;151
420475 Cunhataí;25
420480 Curitibanos;822
420490 Descanso;102
420500 Dionísio Cerqueira;267
420510 Dona Emma;38
420515 Doutor Pedrinho;35
420517 Entre Rios;42
420519 Ermo;31
420520 Erval Velho;54
420530 Faxinal dos Guedes;147
420535 Flor do Sertão;26
420540 Florianópolis;11827
420543 Formosa do Sul;31
420545 Forquilhinha;208
420550 Fraiburgo;453
420555 Frei Rogério;27
420560 Galvão;49
420570 Garopaba;323
420580 Garuva;155
420590 Gaspar;544
420600 Governador Celso Ramos;164
420610 Grão Pará;64
420620 Gravatal;102
420630 Guabiruba;136
420640 Guaraciaba;130
420650 Guaramirim;367
420660 Guarujá do Sul;83
420665 Guatambú;46
420670 Herval d'Oeste;189
420675 Ibiam;26
420680 Ibicaré;48
420690 Ibirama;462
420700 Içara;500
420710 Ilhota;80
420720 Imaruí;114
420730 Imbituba;510
420740 Imbuia;53
420750 Indaial;677
420757 Iomerê;47
420760 Ipira;70
420765 Iporã do Oeste;139
420768 Ipuaçu;84
420770 Ipumirim;75
420775 Iraceminha;58
420780 Irani;141
420785 Irati;33
420790 Irineópolis;88
420800 Itá;103
420810 Itaiópolis;291
420820 Itajaí;4688
420830 Itapema;608
420840 Itapiranga;163
420845 Itapoá;194
420850 Ituporanga;425
420860 Jaborá;61
420870 Jacinto Machado;124
420880 Jaguaruna;208
420890 Jaraguá do Sul;2959
420895 Jardinópolis;32
420900 Joaçaba;1128
420910 Joinville;12050
420915 José Boiteux;55
420917 Jupiá;35
420920 Lacerdópolis;19
420930 Lages;2999
420940 Laguna;465
420945 Lajeado Grande;24
420950 Laurentino;38
420960 Lauro Muller;210
420970 Lebon Régis;104
420980 Leoberto Leal;34
420985 Lindóia do Sul;64
420990 Lontras;112
421000 Luiz Alves;153
421003 Luzerna;103
421005 Macieira;32
421010 Mafra;935
421020 Major Gercino;36
421030 Major Vieira;61
421040 Maracajá;63
421050 Maravilha;450
421055 Marema;26
421060 Massaranduba;226
421070 Matos Costa;58
421080 Meleiro;111
421085 Mirim Doce;21
421090 Modelo;72
421100 Mondaí;136
421105 Monte Carlo;78
421110 Monte Castelo;90
421120 Morro da Fumaça;218
421125 Morro Grande;30
421130 Navegantes;490
421140 Nova Erechim;66
421145 Nova Itaberaba;49
421150 Nova Trento;174
421160 Nova Veneza;217
421165 Novo Horizonte;25
421170 Orleans;253
421175 Otacílio Costa;176
421180 Ouro;50
421185 Ouro Verde;31
421187 Paial;32
421189 Painel;37
421190 Palhoça;1463
421200 Palma Sola;113
421205 Palmeira;33
421210 Palmitos;239
421220 Papanduva;194
421223 Paraíso;49
421225 Passo de Torres;69
421227 Passos Maia;48
421230 Paulo Lopes;76
421240 Pedras Grandes;38
421250 Penha;222
421260 Peritiba;49
421265 Pescaria Brava;82
421270 Petrolândia;58
421290 Pinhalzinho;288
421300 Pinheiro Preto;35
421310 Piratuba;67
421315 Planalto Alegre;41
421320 Pomerode;404
421330 Ponte Alta;50
421335 Ponte Alta do Norte;27
421340 Ponte Serrada;128
421350 Porto Belo;233
421360 Porto União;587
421370 Pouso Redondo;164
421380 Praia Grande;125
421390 Presidente Castello Branco;23
421400 Presidente Getúlio;211
421410 Presidente Nereu;30
421415 Princesa;33
421420 Quilombo;154
421430 Rancho Queimado;44
421440 Rio das Antas;50
421450 Rio do Campo;66
421460 Rio do Oeste;49
421480 Rio do Sul;1224
421470 Rio dos Cedros;91
421490 Rio Fortuna;86
421500 Rio Negrinho;361
421505 Rio Rufino;29
421507 Riqueza;49
421510 Rodeio;109
421520 Romelândia;54
421530 Salete;73
421535 Saltinho;34
421540 Salto Veloso;51
421545 Sangão;93
421550 Santa Cecília;144
421555 Santa Helena;32
421560 Santa Rosa de Lima;30
421565 Santa Rosa do Sul;68
421567 Santa Terezinha;66
421568 Santa Terezinha do Progresso;38
421569 Santiago do Sul;20
421570 Santo Amaro da Imperatriz;315
421580 São Bento do Sul;941
421575 São Bernardino;28
421590 São Bonifácio;54
421600 São Carlos;134
421605 São Cristovão do Sul;45
421610 São Domingos;110
421620 São Francisco do Sul;454
421630 São João Batista;213
421635 São João do Itaperiú;46
421625 São João do Oeste;78
421640 São João do Sul;57
421650 São Joaquim;332
421660 São José;2983
421670 São José do Cedro;189
421680 São José do Cerrito;50
421690 São Lourenço do Oeste;305
421700 São Ludgero;85
421710 São Martinho;40
421715 São Miguel da Boa Vista;26
421720 São Miguel do Oeste;858
421725 São Pedro de Alcântara;144
421730 Saudades;96
421740 Schroeder;98
421750 Seara;197
421755 Serra Alta;33
421760 Siderópolis;123
421770 Sombrio;277
421775 Sul Brasil;31
421780 Taió;190
421790 Tangará;106
421795 Tigrinhos;31
421800 Tijucas;483
421810 Timbé do Sul;94
421820 Timbó;479
421825 Timbó Grande;52
421830 Três Barras;264
421835 Treviso;62
421840 Treze de Maio;88
421850 Treze Tílias;55
421860 Trombudo Central;120
421870 Tubarão;2258
421875 Tunápolis;94
421880 Turvo;119
421885 União do Oeste;28
421890 Urubici;99
421895 Urupema;25
421900 Urussanga;289
421910 Vargeão;47
421915 Vargem;32
421917 Vargem Bonita;46
421920 Vidal Ramos;70
421930 Videira;698
421935 Vitor Meireles;41
421940 Witmarsum;51
421950 Xanxerê;1012
421960 Xavantina;45
421970 Xaxim;292
421985 Zortéa;5
430003 Aceguá;73
430005 Água Santa;80
430010 Agudo;128
430020 Ajuricaba;125
430030 Alecrim;87
430040 Alegrete;1120
430045 Alegria;57
430047 Almirante Tamandaré do Sul;34
430050 Alpestre;85
430055 Alto Alegre;30
430057 Alto Feliz;31
430060 Alvorada;1145
430063 Amaral Ferrador;38
430064 Ametista do Sul;82
430066 André da Rocha;24
430070 Anta Gorda;76
430080 Antônio Prado;239
430085 Arambaré;63
430087 Araricá;90
430090 Aratiba;91
430100 Arroio do Meio;366
430107 Arroio do Padre;59
430105 Arroio do Sal;141
430120 Arroio do Tigre;180
430110 Arroio dos Ratos;131
430130 Arroio Grande;149
430140 Arvorezinha;120
430150 Augusto Pestana;120
430155 Áurea;37
430160 Bagé;1416
430163 Balneário Pinhal;186
430165 Barão;73
430170 Barão de Cotegipe;62
430175 Barão do Triunfo;35
430185 Barra do Guarita;27
430187 Barra do Quaraí;47
430190 Barra do Ribeiro;111
430192 Barra do Rio Azul;27
430195 Barra Funda;28
430180 Barracão;61
430200 Barros Cassal;96
430205 Benjamin Constant do Sul;45
430210 Bento Gonçalves;1353
430215 Boa Vista das Missões;36
430220 Boa Vista do Buricá;101
430222 Boa Vista do Cadeado;45
430223 Boa Vista do Incra;25
430225 Boa Vista do Sul;17
430230 Bom Jesus;127
430235 Bom Princípio;140
430237 Bom Progresso;17
430240 Bom Retiro do Sul;141
430245 Boqueirão do Leão;91
430250 Bossoroca;75
430258 Bozano;36
430260 Braga;39
430265 Brochier;48
430270 Butiá;194
430280 Caçapava do Sul;291
430290 Cacequi;150
430300 Cachoeira do Sul;1500
430310 Cachoeirinha;1350
430320 Cacique Doble;82
430330 Caibaté;77
430340 Caiçara;71
430350 Camaquã;719
430355 Camargo;38
430360 Cambará do Sul;90
430367 Campestre da Serra;32
430370 Campina das Missões;107
430380 Campinas do Sul;77
430390 Campo Bom;753
430400 Campo Novo;50
430410 Campos Borges;45
430420 Candelária;321
430430 Cândido Godói;108
430435 Candiota;96
430440 Canela;374
430450 Canguçu;331
430460 Canoas;4502
430461 Canudos do Vale;26
430462 Capão Bonito do Sul;38
430463 Capão da Canoa;803
430465 Capão do Cipó;32
430466 Capão do Leão;124
430468 Capela de Santana;95
430469 Capitão;29
430467 Capivari do Sul;60
430471 Caraá;55
430470 Carazinho;836
430480 Carlos Barbosa;293
430485 Carlos Gomes;21
430490 Casca;143
430495 Caseiros;35
430500 Catuípe;106
430510 Caxias do Sul;7814
430511 Centenário;28
430512 Cerrito;36
430513 Cerro Branco;68
430515 Cerro Grande;27
430517 Cerro Grande do Sul;70
430520 Cerro Largo;154
430530 Chapada;105
430535 Charqueadas;440
430537 Charrua;42
430540 Chiapetta;61
430543 Chuí;64
430544 Chuvisca;30
430545 Cidreira;120
430550 Ciríaco;65
430558 Colinas;40
430560 Colorado;54
430570 Condor;73
430580 Constantina;116
430583 Coqueiro Baixo;24
430585 Coqueiros do Sul;35
430587 Coronel Barros;28
430590 Coronel Bicaco;88
430593 Coronel Pilar;12
430595 Cotiporã;34
430597 Coxilha;31
430600 Crissiumal;212
430605 Cristal;80
430607 Cristal do Sul;35
430610 Cruz Alta;1167
430613 Cruzaltense;32
430620 Cruzeiro do Sul;115
430630 David Canabarro;93
430632 Derrubadas;36
430635 Dezesseis de Novembro;26
430637 Dilermando de Aguiar;31
430640 Dois Irmãos;396
430642 Dois Irmãos das Missões;28
430645 Dois Lajeados;56
430650 Dom Feliciano;105
430660 Dom Pedrito;405
430655 Dom Pedro de Alcântara;44
430670 Dona Francisca;47
430673 Doutor Maurício Cardoso;62
430675 Doutor Ricardo;28
430676 Eldorado do Sul;217
430680 Encantado;407
430690 Encruzilhada do Sul;217
430692 Engenho Velho;33
430695 Entre Rios do Sul;33
430693 Entre-Ijuís;91
430697 Erebango;37
430700 Erechim;1782
430705 Ernestina;35
430720 Erval Grande;54
430730 Erval Seco;81
430740 Esmeralda;38
430745 Esperança do Sul;30
430750 Espumoso;170
430755 Estação;72
430760 Estância Velha;440
430770 Esteio;1078
430780 Estrela;732
430781 Estrela Velha;42
430783 Eugênio de Castro;27
430786 Fagundes Varela;27
430790 Farroupilha;649
430800 Faxinal do Soturno;376
430805 Faxinalzinho;26
430807 Fazenda Vilanova;48
430810 Feliz;224
430820 Flores da Cunha;285
430825 Floriano Peixoto;24
430830 Fontoura Xavier;106
430840 Formigueiro;59
430843 Forquetinha;39
430845 Fortaleza dos Valos;63
430850 Frederico Westphalen;482
430860 Garibaldi;254
430865 Garruchos;29
430870 Gaurama;80
430880 General Câmara;68
430885 Gentil;38
430890 Getúlio Vargas;229
430900 Giruá;334
430905 Glorinha;64
430910 Gramado;656
430912 Gramado dos Loureiros;39
430915 Gramado Xavier;36
430920 Gravataí;2592
430925 Guabiju;29
430930 Guaíba;596
430940 Guaporé;298
430950 Guarani das Missões;98
430955 Harmonia;46
430710 Herval;64
430957 Herveiras;26
430960 Horizontina;235
430965 Hulha Negra;42
430970 Humaitá;49
430975 Ibarama;40
430980 Ibiaçá;59
430990 Ibiraiaras;65
430995 Ibirapuitã;45
431000 Ibirubá;237
431010 Igrejinha;520
431020 Ijuí;2165
431030 Ilópolis;71
431033 Imbé;185
431036 Imigrante;37
431040 Independência;58
431041 Inhacorá;32
431043 Ipê;40
431046 Ipiranga do Sul;23
431050 Iraí;110
431053 Itaara;24
431055 Itacurubi;33
431057 Itapuca;26
431060 Itaqui;368
431065 Itati;38
431070 Itatiba do Sul;42
431075 Ivorá;31
431080 Ivoti;218
431085 Jaboticaba;104
431087 Jacuizinho;33
431090 Jacutinga;46
431100 Jaguarão;259
431110 Jaguari;114
431112 Jaquirana;40
431113 Jari;48
431115 Jóia;73
431120 Júlio de Castilhos;263
431123 Lagoa Bonita do Sul;30
431127 Lagoa dos Três Cantos;27
431130 Lagoa Vermelha;282
431125 Lagoão;43
431140 Lajeado;2197
431142 Lajeado do Bugre;32
431150 Lavras do Sul;72
431160 Liberato Salzano;59
431162 Lindolfo Collor;41
431164 Linha Nova;14
431171 Maçambará;35
431170 Machadinho;68
431173 Mampituba;35
431175 Manoel Viana;55
431177 Maquiné;56
431179 Maratá;45
431180 Marau;559
431190 Marcelino Ramos;76
431198 Mariana Pimentel;34
431200 Mariano Moro;24
431205 Marques de Souza;55
431210 Mata;59
431213 Mato Castelhano;55
431215 Mato Leitão;40
431217 Mato Queimado;29
431220 Maximiliano de Almeida;56
431225 Minas do Leão;66
431230 Miraguaí;41
431235 Montauri;21
431237 Monte Alegre dos Campos;38
431238 Monte Belo do Sul;29
431240 Montenegro;1504
431242 Mormaço;36
431244 Morrinhos do Sul;31
431245 Morro Redondo;45
431247 Morro Reuter;49
431250 Mostardas;103
431260 Muçum;81
431261 Muitos Capões;29
431262 Muliterno;34
431265 Não-Me-Toque;214
431267 Nicolau Vergueiro;34
431270 Nonoai;240
431275 Nova Alvorada;47
431280 Nova Araçá;50
431290 Nova Bassano;121
431295 Nova Boa Vista;38
431300 Nova Bréscia;49
431301 Nova Candelária;23
431303 Nova Esperança do Sul;40
431306 Nova Hartz;105
431308 Nova Pádua;11
431310 Nova Palma;110
431320 Nova Petrópolis;275
431330 Nova Prata;347
431333 Nova Ramada;26
431335 Nova Roma do Sul;25
431337 Nova Santa Rita;191
431349 Novo Barreiro;52
431339 Novo Cabrais;34
431340 Novo Hamburgo;4642
431342 Novo Machado;55
431344 Novo Tiradentes;27
431346 Novo Xingu;30
431350 Osório;651
431360 Paim Filho;66
431365 Palmares do Sul;129
431370 Palmeira das Missões;426
431380 Palmitinho;116
431390 Panambi;473
431395 Pantano Grande;56
431400 Paraí;96
431402 Paraíso do Sul;48
431403 Pareci Novo;35
431405 Parobé;415
431406 Passa Sete;48
431407 Passo do Sobrado;63
431410 Passo Fundo;5600
431413 Paulo Bento;26
431415 Paverama;52
431417 Pedras Altas;37
431420 Pedro Osório;79
431430 Pejuçara;77
431440 Pelotas;6344
431442 Picada Café;41
431445 Pinhal;21
431446 Pinhal da Serra;33
431447 Pinhal Grande;52
431449 Pinheirinho do Vale;38
431450 Pinheiro Machado;121
431454 Pinto Bandeira;14
431455 Pirapó;51
431460 Piratini;152
431470 Planalto;137
431475 Poço das Antas;24
431477 Pontão;32
431478 Ponte Preta;18
431480 Portão;228
431490 Porto Alegre;42974
431500 Porto Lucena;73
431505 Porto Mauá;30
431507 Porto Vera Cruz;13
431510 Porto Xavier;152
431513 Pouso Novo;24
431514 Presidente Lucena;20
431515 Progresso;114
431517 Protásio Alves;20
431520 Putinga;45
431530 Quaraí;235
431531 Quatro Irmãos;24
431532 Quevedos;40
431535 Quinze de Novembro;52
431540 Redentora;112
431545 Relvado;37
431550 Restinga Seca;118
431555 Rio dos Índios;28
431560 Rio Grande;3277
431570 Rio Pardo;541
431575 Riozinho;70
431580 Roca Sales;68
431590 Rodeio Bonito;92
431595 Rolador;28
431600 Rolante;235
431610 Ronda Alta;178
431620 Rondinha;64
431630 Roque Gonzales;73
431640 Rosário do Sul;498
431642 Sagrada Família;38
431643 Saldanha Marinho;50
431645 Salto do Jacuí;102
431647 Salvador das Missões;39
431650 Salvador do Sul;86
431660 Sananduva;225
431710 Sant'Ana do Livramento;891
431670 Santa Bárbara do Sul;112
431673 Santa Cecília do Sul;28
431675 Santa Clara do Sul;60
431680 Santa Cruz do Sul;2109
431697 Santa Margarida do Sul;10
431690 Santa Maria;4706
431695 Santa Maria do Herval;31
431720 Santa Rosa;1388
431725 Santa Tereza;19
431730 Santa Vitória do Palmar;261
431700 Santana da Boa Vista;38
431740 Santiago;796
431750 Santo Ângelo;1261
431760 Santo Antônio da Patrulha;423
431770 Santo Antônio das Missões;109
431755 Santo Antônio do Palma;26
431775 Santo Antônio do Planalto;27
431780 Santo Augusto;197
431790 Santo Cristo;133
431795 Santo Expedito do Sul;23
431800 São Borja;859
431805 São Domingos do Sul;33
431810 São Francisco de Assis;180
431820 São Francisco de Paula;144
431830 São Gabriel;993
431840 São Jerônimo;154
431842 São João da Urtiga;42
431843 São João do Polêsine;52
431844 São Jorge;24
431845 São José das Missões;27
431846 São José do Herval;36
431848 São José do Hortêncio;37
431849 São José do Inhacorá;32
431850 São José do Norte;272
431860 São José do Ouro;116
431861 São José do Sul;37
431862 São José dos Ausentes;31
431870 São Leopoldo;1592
431880 São Lourenço do Sul;507
431890 São Luiz Gonzaga;436
431900 São Marcos;181
431910 São Martinho;90
431912 São Martinho da Serra;34
431915 São Miguel das Missões;110
431920 São Nicolau;69
431930 São Paulo das Missões;84
431935 São Pedro da Serra;24
431936 São Pedro das Missões;26
431937 São Pedro do Butiá;33
431940 São Pedro do Sul;193
431950 São Sebastião do Caí;287
431960 São Sepé;182
431970 São Valentim;41
431971 São Valentim do Sul;24
431973 São Valério do Sul;48
431975 São Vendelino;24
431980 São Vicente do Sul;84
431990 Sapiranga;442
432000 Sapucaia do Sul;1707
432010 Sarandi;214
432020 Seberi;149
432023 Sede Nova;40
432026 Segredo;66
432030 Selbach;67
432032 Senador Salgado Filho;34
432035 Sentinela do Sul;38
432040 Serafina Corrêa;267
432045 Sério;29
432050 Sertão;73
432055 Sertão Santana;50
432057 Sete de Setembro;25
432060 Severiano de Almeida;40
432065 Silveira Martins;18
432067 Sinimbu;120
432070 Sobradinho;188
432080 Soledade;428
432085 Tabaí;47
432090 Tapejara;523
432100 Tapera;132
432110 Tapes;148
432120 Taquara;458
432130 Taquari;248
432132 Taquaruçu do Sul;32
432135 Tavares;41
432140 Tenente Portela;656
432143 Terra de Areia;79
432145 Teutônia;392
432146 Tio Hugo;31
432147 Tiradentes do Sul;43
432149 Toropi;32
432150 Torres;712
432160 Tramandaí;845
432162 Travesseiro;17
432163 Três Arroios;48
432166 Três Cachoeiras;96
432170 Três Coroas;187
432180 Três de Maio;397
432183 Três Forquilhas;34
432185 Três Palmeiras;48
432190 Três Passos;504
432195 Trindade do Sul;70
432200 Triunfo;293
432210 Tucunduva;79
432215 Tunas;34
432218 Tupanci do Sul;22
432220 Tupanciretã;143
432225 Tupandi;39
432230 Tuparendi;112
432232 Turuçu;34
432234 Ubiretama;27
432235 União da Serra;18
432237 Unistalda;30
432240 Uruguaiana;1254
432250 Vacaria;650
432253 Vale do Sol;93
432254 Vale Real;40
432252 Vale Verde;27
432255 Vanini;27
432260 Venâncio Aires;822
432270 Vera Cruz;203
432280 Veranópolis;312
432285 Vespasiano Correa;22
432290 Viadutos;56
432300 Viamão;1054
432310 Vicente Dutra;34
432320 Victor Graeff;33
432330 Vila Flores;26
432335 Vila Lângaro;25
432340 Vila Maria;41
432345 Vila Nova do Sul;39
432350 Vista Alegre;30
432360 Vista Alegre do Prata;9
432370 Vista Gaúcha;25
432375 Vitória das Missões;26
432377 Westfalia;31
432380 Xangri-lá;110
500020 Água Clara;220
500025 Alcinópolis;74
500060 Amambai;485
500070 Anastácio;207
500080 Anaurilândia;153
500085 Angélica;157
500090 Antônio João;174
500100 Aparecida do Taboado;224
500110 Aquidauana;765
500124 Aral Moreira;146
500150 Bandeirantes;126
500190 Bataguassu;279
500200 Batayporã;121
500210 Bela Vista;242
500215 Bodoquena;151
500220 Bonito;276
500230 Brasilândia;177
500240 Caarapó;383
500260 Camapuã;223
500270 Campo Grande;16730
500280 Caracol;78
500290 Cassilândia;276
500295 Chapadão do Sul;430
500310 Corguinho;69
500315 Coronel Sapucaia;155
500320 Corumbá;1266
500325 Costa Rica;394
500330 Coxim;621
500345 Deodápolis;194
500348 Dois Irmãos do Buriti;149
500350 Douradina;77
500370 Dourados;4564
500375 Eldorado;125
500380 Fátima do Sul;339
500390 Figueirão;71
500400 Glória de Dourados;105
500410 Guia Lopes da Laguna;123
500430 Iguatemi;171
500440 Inocência;109
500450 Itaporã;292
500460 Itaquiraí;152
500470 Ivinhema;406
500480 Japorã;92
500490 Jaraguari;89
500500 Jardim;321
500510 Jateí;83
500515 Juti;90
500520 Ladário;315
500525 Laguna Carapã;130
500540 Maracaju;485
500560 Miranda;286
500568 Mundo Novo;157
500570 Naviraí;666
500580 Nioaque;145
500600 Nova Alvorada do Sul;230
500620 Nova Andradina;983
500625 Novo Horizonte do Sul;77
500627 Paraíso das Águas;31
500630 Paranaíba;672
500635 Paranhos;140
500640 Pedro Gomes;92
500660 Ponta Porã;1096
500690 Porto Murtinho;170
500710 Ribas do Rio Pardo;175
500720 Rio Brilhante;373
500730 Rio Negro;83
500740 Rio Verde de Mato Grosso;287
500750 Rochedo;70
500755 Santa Rita do Pardo;116
500769 São Gabriel do Oeste;452
500780 Selvíria;73
500770 Sete Quedas;128
500790 Sidrolândia;471
500793 Sonora;208
500795 Tacuru;186
500797 Taquarussu;84
500800 Terenos;189
500830 Três Lagoas;2244
500840 Vicentina;78
510010 Acorizal;63
510020 Água Boa;396
510025 Alta Floresta;931
510030 Alto Araguaia;197
510035 Alto Boa Vista;83
510040 Alto Garças;89
510050 Alto Paraguai;86
510060 Alto Taquari;114
510080 Apiacás;98
510100 Araguaiana;77
510120 Araguainha;26
510125 Araputanga;135
510130 Arenápolis;125
510140 Aripuanã;265
510160 Barão de Melgaço;65
510170 Barra do Bugres;361
510180 Barra do Garças;1489
510185 Bom Jesus do Araguaia;82
510190 Brasnorte;245
510250 Cáceres;1381
510260 Campinápolis;210
510263 Campo Novo do Parecis;334
510267 Campo Verde;478
510268 Campos de Júlio;133
510269 Canabrava do Norte;75
510270 Canarana;369
510279 Carlinda;110
510285 Castanheira;85
510300 Chapada dos Guimarães;191
510305 Cláudia;100
510310 Cocalinho;80
510320 Colíder;777
510325 Colniza;249
510330 Comodoro;203
510335 Confresa;400
510336 Conquista D'Oeste;70
510337 Cotriguaçu;159
510340 Cuiabá;11892
510343 Curvelândia;46
510345 Denise;75
510350 Diamantino;354
510360 Dom Aquino;78
510370 Feliz Natal;169
510380 Figueirópolis D'Oeste;43
510385 Gaúcha do Norte;162
510390 General Carneiro;84
510395 Glória D'Oeste;40
510410 Guarantã do Norte;371
510420 Guiratinga;150
510450 Indiavaí;26
510452 Ipiranga do Norte;97
510454 Itanhangá;66
510455 Itaúba;81
510460 Itiquira;197
510480 Jaciara;320
510490 Jangada;71
510500 Jauru;129
510510 Juara;470
510515 Juína;730
510517 Juruena;115
510520 Juscimeira;158
510523 Lambari D'Oeste;65
510525 Lucas do Rio Verde;839
510530 Luciara;62
510558 Marcelândia;147
510560 Matupá;219
510562 Mirassol d'Oeste;230
510590 Nobres;189
510600 Nortelândia;103
510610 Nossa Senhora do Livramento;123
510615 Nova Bandeirantes;138
510620 Nova Brasilândia;55
510621 Nova Canaã do Norte;135
510880 Nova Guarita;59
510618 Nova Lacerda;76
510885 Nova Marilândia;60
510890 Nova Maringá;93
510895 Nova Monte Verde;101
510622 Nova Mutum;566
510617 Nova Nazaré;54
510623 Nova Olímpia;155
510619 Nova Santa Helena;49
510624 Nova Ubiratã;111
510625 Nova Xavantina;248
510627 Novo Horizonte do Norte;54
510626 Novo Mundo;92
510631 Novo Santo Antônio;43
510628 Novo São Joaquim;99
510629 Paranaíta;167
510630 Paranatinga;239
510637 Pedra Preta;181
510642 Peixoto de Azevedo;398
510645 Planalto da Serra;43
510650 Poconé;319
510665 Pontal do Araguaia;67
510670 Ponte Branca;58
510675 Pontes e Lacerda;492
510677 Porto Alegre do Norte;120
510680 Porto dos Gaúchos;109
510682 Porto Esperidião;112
510685 Porto Estrela;46
510700 Poxoréo;152
510704 Primavera do Leste;1213
510706 Querência;311
510715 Reserva do Cabaçal;43
510718 Ribeirão Cascalheira;136
510719 Ribeirãozinho;60
510720 Rio Branco;57
510757 Rondolândia;49
510760 Rondonópolis;3333
510770 Rosário Oeste;137
510775 Salto do Céu;53
510724 Santa Carmem;72
510774 Santa Cruz do Xingu;47
510776 Santa Rita do Trivelato;61
510777 Santa Terezinha;115
510726 Santo Afonso;48
510779 Santo Antônio do Leste;61
510780 Santo Antônio do Leverger;202
510785 São Félix do Araguaia;228
510729 São José do Povo;48
510730 São José do Rio Claro;203
510735 São José do Xingu;92
510710 São José dos Quatro Marcos;162
510740 São Pedro da Cipa;53
510787 Sapezal;254
510788 Serra Nova Dourada;29
510790 Sinop;2597
510792 Sorriso;1605
510794 Tabaporã;124
510795 Tangará da Serra;1472
510800 Tapurah;129
510805 Terra Nova do Norte;146
510810 Tesouro;43
510820 Torixoréu;77
510830 União do Sul;48
510835 Vale de São Domingos;48
510840 Várzea Grande;2214
510850 Vera;105
510550 Vila Bela da Santíssima Trindade;170
510860 Vila Rica;136
520005 Abadia de Goiás;89
520010 Abadiânia;207
520013 Acreúna;232
520015 Adelândia;30
520017 Água Fria de Goiás;54
520020 Água Limpa;34
520025 Águas Lindas de Goiás;859
520030 Alexânia;284
520050 Aloândia;39
520055 Alto Horizonte;112
520060 Alto Paraíso de Goiás;121
520080 Alvorada do Norte;144
520082 Amaralina;45
520085 Americano do Brasil;67
520090 Amorinópolis;64
520110 Anápolis;6767
520120 Anhanguera;15
520130 Anicuns;189
520140 Aparecida de Goiânia;5225
520145 Aparecida do Rio Doce;46
520150 Aporé;78
520160 Araçu;78
520170 Aragarças;201
520180 Aragoiânia;117
520215 Araguapaz;94
520235 Arenópolis;48
520250 Aruanã;78
520260 Aurilândia;51
520280 Avelinópolis;37
520310 Baliza;43
520320 Barro Alto;190
520330 Bela Vista de Goiás;343
520340 Bom Jardim de Goiás;107
520350 Bom Jesus de Goiás;233
520355 Bonfinópolis;75
520357 Bonópolis;54
520360 Brazabrantes;43
520380 Britânia;107
520390 Buriti Alegre;99
520393 Buriti de Goiás;51
520396 Buritinópolis;42
520400 Cabeceiras;93
520410 Cachoeira Alta;110
520420 Cachoeira de Goiás;48
520425 Cachoeira Dourada;113
520430 Caçu;189
520440 Caiapônia;154
520450 Caldas Novas;940
520455 Caldazinha;41
520460 Campestre de Goiás;46
520465 Campinaçu;104
520470 Campinorte;121
520480 Campo Alegre de Goiás;107
520485 Campo Limpo de Goiás;65
520490 Campos Belos;346
520495 Campos Verdes;55
520500 Carmo do Rio Verde;93
520505 Castelândia;65
520510 Catalão;1177
520520 Caturaí;65
520530 Cavalcante;110
520540 Ceres;816
520545 Cezarina;107
520547 Chapadão do Céu;131
520549 Cidade Ocidental;523
520551 Cocalzinho de Goiás;193
520552 Colinas do Sul;69
520570 Córrego do Ouro;40
520580 Corumbá de Goiás;126
520590 Corumbaíba;136
520620 Cristalina;562
520630 Cristianópolis;39
520640 Crixás;219
520650 Cromínia;97
520660 Cumari;37
520670 Damianópolis;77
520680 Damolândia;68
520690 Davinópolis;40
520710 Diorama;66
520830 Divinópolis de Goiás;76
520725 Doverlândia;107
520735 Edealina;89
520740 Edéia;168
520750 Estrela do Norte;54
520753 Faina;89
520760 Fazenda Nova;67
520780 Firminópolis;118
520790 Flores de Goiás;131
520800 Formosa;1245
520810 Formoso;76
520815 Gameleira de Goiás;63
520840 Goianápolis;132
520850 Goiandira;52
520860 Goianésia;770
520870 Goiânia;27263
520880 Goianira;361
520890 Goiás;338
520910 Goiatuba;534
520915 Gouvelândia;51
520920 Guapó;163
520929 Guaraíta;36
520940 Guarani de Goiás;44
520945 Guarinos;36
520960 Heitoraí;60
520970 Hidrolândia;191
520980 Hidrolina;67
520990 Iaciara;95
520993 Inaciolândia;103
520995 Indiara;136
521000 Inhumas;594
521010 Ipameri;466
521015 Ipiranga de Goiás;34
521020 Iporá;504
521030 Israelândia;37
521040 Itaberaí;422
521056 Itaguari;58
521060 Itaguaru;87
521080 Itajá;80
521090 Itapaci;229
521100 Itapirapuã;81
521120 Itapuranga;266
521130 Itarumã;98
